CRASH_ID,SER_NO,CRASH_DT,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CRASH_HR_SHORT_DESC,CNTY_ID,CNTY_NM,CITY_SECT_ID,CITY_SECT_NM,URB_AREA_CD,URB_AREA_SHORT_NM,FC_CD,FC_SHORT_DESC,NHS_FLG,HWY_NO,HWY_SFX_NO,HWY_MED_NM,RDWY_NO,HWY_COMPNT_CD,HWY_COMPNT_SHORT_DESC,MLGE_TYP_CD,MLGE_TYP_SHORT_DESC,RD_CON_NO,LRS_VAL,LAT_DEG_NO,LAT_MINUTE_NO,LAT_SEC_NO,LONGTD_DEG_NO,LONGTD_MINUTE_NO,LONGTD_SEC_NO,SPECL_JRSDCT_ID,SPECL_JRSDCT_SHORT_DESC,AGY_ST_NO,ST_FULL_NM,ISECT_AGY_ST_NO,ISECT_ST_FULL_NM,ISECT_SEQ_NO,FROM_ISECT_DSTNC_QTY,CMPSS_DIR_CD,MP_NO,POST_SPEED_LMT_VAL,RD_CHAR_CD,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_CD,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,MEDN_TYP_CD,MEDN_TYP_SHORT_DESC,IMPCT_LOC_CD,CRASH_TYP_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_CD,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_CD,CRASH_SVRTY_SHORT_DESC,WTHR_COND_CD,WTHR_COND_SHORT_DESC,RD_SURF_COND_CD,RD_SURF_SHORT_DESC,LGT_COND_CD,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_CD,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,INVSTG_AGY_CD,INVSTG_AGY_SHORT_DESC,CRASH_EVNT_1_CD,CRASH_EVNT_1_SHORT_DESC,CRASH_EVNT_2_CD,CRASH_EVNT_2_SHORT_DESC,CRASH_EVNT_3_CD,CRASH_EVNT_3_SHORT_DESC,CRASH_CAUSE_1_CD,CRASH_CAUSE_1_SHORT_DESC,CRASH_CAUSE_2_CD,CRASH_CAUSE_2_SHORT_DESC,CRASH_CAUSE_3_CD,CRASH_CAUSE_3_SHORT_DESC,SCHL_ZONE_IND,WRK_ZONE_IND,ALCHL_INVLV_FLG,DRUG_INVLV_FLG,MJ_INVLV_FLG,CRASH_SPEED_INVLV_FLG,CRASH_HIT_RUN_FLG,POP_RNG_CD,POP_RNG_MED_DESC,RD_CNTL_CD,RD_CNTL_MED_DESC,RTE_TYP_CD,RTE_ID,REG_ID,DIST_ID,SEG_MRK_ID,SEG_PT_LRS_MEAS,UNLOCT_FLG,RTE_NM,CRASH_LAST_UD_DT,TOT_VHCL_CNT,TOT_FATAL_CNT,TOT_INJ_LVL_A_CNT,TOT_INJ_LVL_B_CNT,TOT_INJ_LVL_C_CNT,TOT_INJ_CNT,TOT_UNINJD_AGE00_04_CNT,TOT_UNINJD_PER_CNT,TOT_PED_CNT,TOT_PED_FATAL_CNT,TOT_PED_INJ_CNT,TOT_PEDCYCL_CNT,TOT_PEDCYCL_FATAL_CNT,TOT_PEDCYCL_INJ_CNT,TOT_UNKNWN_CNT,TOT_UNKNWN_FATAL_CNT,TOT_UNKNWN_INJ_CNT,TOT_OCCUP_CNT,TOT_PER_INVLV_CNT,TOT_SFTY_EQUIP_USED_QTY,TOT_SFTY_EQUIP_UNUSED_QTY,TOT_SFTY_EQUIP_USE_UNKNWN_QTY,LAT_DD,LONGTD_DD,TOT_PED_INJ_LVL_A_CNT,TOT_PEDCYCL_INJ_LVL_A_CNT,TOT_MCYCLST_FATAL_CNT,TOT_MCYCLST_INJ_LVL_A_CNT,TOT_MCYCLST_INJ_CNT,TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT,TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT,TOT_MCYCLST_UNHELMTD_FATAL_CNT,TOT_DRVR_AGE_01_20_CNT,LANE_RDWY_DPRT_CRASH_FLG
1873089,287,2019-09-11T00:00:00,9,11,2019,4,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,18,U MN-COL,0,,,,,,,,,,,46,5,41.99,-122,57,48.4,,,403,LOWER COL RIVER HY,2103,ROCKCREST ST,1.0,0.0,2,,55.0,1,INTER,0,1.0,CROSS,0,0,0,,0.0,,,6,E,S-1STOP,3,REAR,5,PDO,2,CLD,1,DRY,1,DAY,1,TRF SIGNAL,1,3,CITY,,,,,,,7,TOO-CLOS,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_802671,,0,,2021-03-22T20:16:30.713,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.09499722222133,-122.963444444444,0,0,0,0,0,0,0,0,0,N
1873212,357,2019-09-22T00:00:00,9,22,2019,1,9,9A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,41.76,-122,57,48.51,,,403,LOWER COL RIVER HY,2103,ROCKCREST ST,1.0,,5,48.38,55.0,1,INTER,1,3.0,3-LEG,0,0,0,,0.0,,,6,8,FIX OBJ,9,FIX,5,PDO,3,RAIN,2,WET,1,DAY,1,TRF SIGNAL,1,1,STATE,40.0,CURB,,,,,1,TOO-FAST,,,,,0.0,0.0,0,1,0,1,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_14040,,0,US 30,2021-03-22T20:17:03.947,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,46.09493333333333,-122.963475,0,0,0,0,0,0,0,0,0,N
1874696,400,2019-12-10T00:00:00,12,10,2019,3,22,10P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,2.91,-122,55,3.54,,,403,LOWER COL RIVER HY,8705,W 5TH ST,1.0,,3,46.0,55.0,3,STRGHT,1,,,0,0,0,2.0,,0.0,NONE,1,8,FIX OBJ,9,FIX,5,PDO,3,RAIN,2,WET,2,DLIT,99,UNKNOWN,1,1,STATE,79.0,DITCH,,,,,1,TOO-FAST,,,,,0.0,0.0,0,1,1,1,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18906,,0,US 30,2021-03-29T19:46:46.060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.084141666666326,-122.91764999999965,0,0,0,0,0,0,0,0,0,Y
1874794,376,2019-10-24T00:00:00,10,24,2019,5,14,2P,5,Columbia,172,Rainier,61,RAINIER UA,17,U MJ-COL,0,,,,,,,,,,,46,5,19.72,-122,56,9.83,,,201,B ST,8001,1ST ST,1.0,100.0,6,,,3,STRGHT,0,,,0,0,0,2.0,,0.0,NONE,8,J,O-OTHER,7,PARK,5,PDO,1,CLR,1,DRY,1,DAY,99,UNKNOWN,1,3,CITY,,,,,,,10,OTHR-IMP,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_803822,,0,,2021-03-29T19:47:14.837,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.08881111111033,-122.93606388888831,0,0,0,0,0,0,0,0,0,N
1875136,375,2019-11-18T00:00:00,11,18,2019,2,15,3P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,20.86,-122,56,9.34,,,201,B ST,8001,1ST ST,1.0,,6,46.97,30.0,1,INTER,1,1.0,CROSS,0,0,0,,0.0,,,5,2,PRKD MV,4,SS-M,5,PDO,3,RAIN,2,WET,1,DAY,99,UNKNOWN,1,3,CITY,,,,,,,10,OTHR-IMP,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18908,,0,US 30,2021-03-30T19:16:54.053,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.08912777777733,-122.93592777777732,0,0,0,0,0,0,0,0,0,N
1875240,390,2019-11-30T00:00:00,11,30,2019,7,7,7A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,2.21,-122,57,56.03,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,10.0,2,,,8,BRIDGE,1,,,0,0,0,2.0,,0.0,NONE,2,8,FIX OBJ,9,FIX,5,PDO,1,CLR,4,ICE,1,DAY,99,UNKNOWN,1,3,CITY,124.0,SLIPPERY,43.0,GARDRAIL,,,1,TOO-FAST,,,,,,,0,0,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2021-03-30T19:17:20.857,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.100613888888,-122.965563888888,0,0,0,0,0,0,0,0,0,Y
1875377,321,2019-10-08T00:00:00,10,8,2019,3,7,7A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,6.0,CN,0.0,R,6.0,0092AX100S00,46,5,42.67,-122,58,10.44,,,9006,EB EF LEWIS&CLRK C6,9005,EB EX LEWIS&CLRK C5,1.0,,2,48.39,,5,CURVE,1,,,0,0,0,2.0,,0.0,NONE,2,8,FIX OBJ,9,FIX,5,PDO,2,CLD,1,DRY,1,DAY,99,UNKNOWN,1,3,CITY,43.0,GARDRAIL,,,,,16,FATIGUE,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_26223,,0,US 30,2021-04-01T20:38:17.330,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.09518611111033,-122.96956666666667,0,0,0,0,0,0,0,0,0,Y
1875401,327,2019-10-14T00:00:00,10,14,2019,2,21,9P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,23.03,-122,56,20.88,,,201,B ST,8703,W 3RD ST,1.0,,9,47.13,30.0,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,2,B,ANGL-OTH,6,TURN,5,PDO,2,CLD,1,DRY,2,DLIT,4,STOP SIGN,1,3,CITY,82.0,VEH HID,,,,,2,NO-YIELD,3.0,PAS-STOP,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18909,,0,US 30,2021-04-01T20:38:23.660,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,46.08973055555533,-122.93913333333332,0,0,0,0,0,0,0,0,0,N
1875502,344,2019-10-27T00:00:00,10,27,2019,1,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,41.77,-122,57,48.5,,,403,LOWER COL RIVER HY,2103,ROCKCREST ST,1.0,,8,48.38,55.0,1,INTER,0,1.0,CROSS,0,0,0,,0.0,,,6,E,S-1STOP,3,REAR,5,PDO,2,CLD,2,WET,1,DAY,1,TRF SIGNAL,1,3,CITY,,,,,,,29,F AVOID,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_14040,,0,US 30,2021-04-01T20:38:52.460,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.09493611111033,-122.963472222222,0,0,0,0,0,0,0,0,0,N
1875535,351,2019-10-30T00:00:00,10,30,2019,4,14,2P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,11.29,-122,57,4.67,,,201,B ST,0,,,,0,999.99,,3,STRGHT,0,,,0,0,0,4.0,,0.0,NONE,3,C,S-STRGHT,3,REAR,5,PDO,0,UNK,0,UNK,1,DAY,99,UNKNOWN,1,0,NONE,,,,,,,29,F AVOID,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,,,2,1,,,1,,2021-04-01T20:39:00.853,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,46.086469444444326,-122.951297222222,0,0,0,0,0,0,0,0,0,N
1875974,231,2019-07-17T00:00:00,7,17,2019,4,16,4P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,10.5,-122,57,48.4,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,2640.0,2,,,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,8,E,S-1STOP,3,REAR,4,INJ,3,RAIN,2,WET,1,DAY,99,UNKNOWN,1,3,CITY,13.0,FORCED,,,,,1,TOO-FAST,7.0,TOO-CLOS,,,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2021-04-04T18:32:10.003,3,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3,3,0,0,46.102916666666,-122.963444444444,0,0,0,0,0,0,0,0,0,N
1877186,419,2020-12-10T00:00:00,12,10,2020,5,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,18.79,-122,55,58.94,,,201,B ST,8304,E 4TH ST,1.0,,8,46.82,30.0,3,STRGHT,0,,,0,0,0,2.0,,0.0,NONE,8,G,O-STRGHT,2,HEAD,4,INJ,3,RAIN,2,WET,2,DLIT,0,NONE,1,3,CITY,,,,,,,5,LEFT-CTR,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18907,,0,US 30,2021-12-03T11:38:46.110,2,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,46.08855277777733,-122.93303888888866,0,0,0,0,0,0,0,0,0,Y
1877585,80011,2020-01-10T00:00:00,1,10,2020,6,2,2A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,11.29,-122,57,4.67,,,201,B ST,0,,,,0,999.99,,3,STRGHT,1,,,0,0,0,2.0,,0.0,NONE,1,8,FIX OBJ,9,FIX,4,INJ,0,UNK,4,ICE,2,DLIT,99,UNKNOWN,1,0,NONE,124.0,SLIPPERY,100.0,UNK FIXD,,,1,TOO-FAST,,,,,,,0,0,0,1,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,,,2,1,,,1,,2021-12-03T11:38:46.033,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,46.086469444444326,-122.951297222222,0,0,0,0,0,0,0,0,0,Y
1877868,36,2020-01-24T00:00:00,1,24,2020,6,1,1A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,20.86,-122,56,9.36,,,201,B ST,8001,1ST ST,1.0,,9,46.97,30.0,1,INTER,0,1.0,CROSS,0,0,0,,0.0,,,1,D,S-1TURN,6,TURN,4,INJ,3,RAIN,2,WET,2,DLIT,4,STOP SIGN,1,5,NO RPT,,,,,,,2,NO-YIELD,8.0,IMP-TURN,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18908,,0,US 30,2021-12-03T11:38:46.033,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,46.08912777777733,-122.93593333333332,0,0,0,0,0,0,0,0,0,N
1878579,147,2020-04-15T00:00:00,4,15,2020,4,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,15.2,-122,55,36.63,,,201,B ST,8305,E 5TH ST,1.0,,0,46.5,40.0,5,CURVE,0,,,0,0,0,2.0,,0.0,NONE,4,D,S-1TURN,6,TURN,2,FAT,1,CLR,1,DRY,1,DAY,99,UNKNOWN,1,3,CITY,,,,,,,8,IMP-TURN,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18906,,0,US 30,2021-12-03T11:38:46.063,2,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,4,4,3,0,1,46.087555555555326,-122.92684166666666,0,0,0,0,0,0,0,0,0,N
1881027,111,2020-03-19T00:00:00,3,19,2020,5,15,3P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,20.07,-122,56,5.48,,,201,B ST,8302,E 2ND ST,1.0,,9,46.91,30.0,1,INTER,0,1.0,CROSS,0,0,0,,0.0,,,4,B,ANGL-OTH,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,4,STOP SIGN,1,3,CITY,82.0,VEH HID,,,,,2,NO-YIELD,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18099,,0,US 30,2021-12-03T11:38:46.050,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.08890833333333,-122.93485555555532,0,0,0,0,0,0,0,0,0,N
1883736,184,2020-06-19T00:00:00,6,19,2020,6,11,11A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,6.54,-122,57,52.03,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,2000.0,2,,35.0,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,7,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,13.0,FORCED,92.0,PHANTOM,,,30,SPEED,,,,,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2021-12-03T11:38:46.063,3,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,4,4,4,0,0,46.101816666666,-122.964452777777,0,0,0,0,0,0,0,0,0,N
1883754,187,2020-06-23T00:00:00,6,23,2020,3,14,2P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,40.01,-122,57,30.2,,,403,LOWER COL RIVER HY,1501,MILL ST,1.0,,9,48.13,55.0,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,1,B,ANGL-OTH,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,4,STOP SIGN,1,4,UNK,13.0,FORCED,,,,,2,NO-YIELD,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_12531,,0,US 30,2021-12-03T11:38:46.063,3,0,0,2,1,3,0,6,0,0,0,0,0,0,0,0,0,9,9,8,0,1,46.094447222221326,-122.958388888888,0,0,0,0,0,0,0,0,0,N
1885091,212,2020-07-14T00:00:00,7,14,2020,3,20,8P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,10.65,-122,57,48.24,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,,2,,35.0,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,7,C,S-STRGHT,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,92.0,PHANTOM,132.0,WINDOW HID,,,30,SPEED,40.0,VIEW OBS,,,,,0,0,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2021-12-03T11:38:46.080,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,3,0,0,46.102958333333,-122.9634,0,0,0,0,0,0,0,0,2,N
1885134,218,2020-07-22T00:00:00,7,22,2020,4,14,2P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,20.85,-122,56,9.3,,,201,B ST,8001,1ST ST,1.0,,8,46.97,30.0,1,INTER,0,1.0,CROSS,0,0,0,,0.0,,,6,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,1,TRF SIGNAL,1,3,CITY,,,,,,,27,INATTENT,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18908,,0,US 30,2021-12-03T11:38:46.080,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.08912499999933,-122.93591666666632,0,0,0,0,0,0,0,0,0,N
1886757,234,2020-08-07T00:00:00,8,7,2020,6,18,6P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,6.0,CN,0.0,R,6.0,0092AX100S00,46,5,41.3,-122,58,11.16,,,9006,EB EF LEWIS&CLRK C6,9005,EB EX LEWIS&CLRK C5,1.0,,2,48.42,35.0,5,CURVE,0,,,0,0,0,2.0,,0.0,NONE,3,G,O-STRGHT,2,HEAD,4,INJ,1,CLR,1,DRY,1,DAY,9,CURVE,1,3,CITY,,,,,,,5,LEFT-CTR,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_26223,,0,US 30,2021-12-03T11:38:46.080,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3,3,0,0,46.094805555555325,-122.96976666666666,0,0,0,0,0,0,0,0,0,Y
1886774,240,2020-08-11T00:00:00,8,11,2020,3,18,6P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,6.84,-122,57,51.75,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,2045.0,2,,35.0,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,8,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,92.0,PHANTOM,89.0,OTHR CRASH,,,29,F AVOID,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2021-12-03T11:38:46.080,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.1019,-122.964375,0,0,0,0,0,0,0,0,0,N
1886778,242,2020-08-11T00:00:00,8,11,2020,3,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,6.9,-122,57,51.72,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,3120.0,2,,35.0,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,7,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,92.0,PHANTOM,,,,,7,TOO-CLOS,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2021-12-03T11:38:46.080,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.101916666666,-122.964366666666,0,0,0,0,0,0,0,0,0,N
1890860,302,2020-09-17T00:00:00,9,17,2020,5,18,6P,5,Columbia,172,Rainier,61,RAINIER UA,17,U MJ-COL,0,,,,,,,,,,,46,5,23.03,-122,56,45.65,,,804,FERN HILL RD,401,C ST W,1.0,225.0,6,,30.0,5,CURVE,1,,,0,0,0,2.0,,0.0,NONE,8,8,FIX OBJ,9,FIX,4,INJ,2,CLD,1,DRY,1,DAY,0,NONE,1,3,CITY,79.0,DITCH,53.0,POLE UTL,129.0,HILL INV,30,SPEED,,,,,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_802552,,0,,2021-12-03T11:38:46.097,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.08973055555533,-122.94601388888832,0,0,0,0,0,0,0,0,1,Y
1890870,303,2020-09-18T00:00:00,9,18,2020,6,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,6.0,CN,0.0,R,2.0,0092AT100S00,46,5,49.5,-122,58,7.78,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,,4,48.71,,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,6,E,S-1STOP,3,REAR,4,INJ,3,RAIN,2,WET,1,DAY,7,YIELD,1,3,CITY,124.0,SLIPPERY,,,,,7,TOO-CLOS,1.0,TOO-FAST,27.0,INATTENT,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,,,2,1,293_26215,,0,,2021-12-03T11:38:46.097,2,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,5,5,5,0,0,46.09708333333333,-122.96882777777766,0,0,0,0,0,0,0,0,0,N
1892479,323,2020-10-03T00:00:00,10,3,2020,7,10,10A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,41.77,-122,57,48.51,,,403,LOWER COL RIVER HY,2103,ROCKCREST ST,1.0,,9,48.38,55.0,1,INTER,0,1.0,CROSS,0,0,0,,0.0,,,4,B,ANGL-OTH,6,TURN,4,INJ,2,CLD,1,DRY,1,DAY,1,TRF SIGNAL,1,3,CITY,,,,,,,2,NO-YIELD,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_14040,,0,US 30,2021-12-03T11:38:46.110,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,46.09493611111033,-122.963475,0,0,0,0,0,0,0,0,0,N
1892529,329,2020-10-06T00:00:00,10,6,2020,3,6,6A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,18.03,-122,55,54.62,,,201,B ST,8305,E 5TH ST,1.0,,8,46.75,30.0,3,STRGHT,1,,,0,0,0,2.0,,0.0,NONE,0,8,FIX OBJ,9,FIX,4,INJ,0,UNK,1,DRY,3,DARK,0,NONE,1,4,UNK,100.0,UNK FIXD,,,,,17,ILLNESS,16.0,FATIGUE,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_19223,,0,US 30,2021-12-03T11:38:46.110,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.08834166666633,-122.93183888888866,0,0,0,0,0,0,0,0,0,Y
