CRASH_ID,VHCL_ID,PARTIC_ID,PARTIC_DSPLY_SEQ_NO,VHCL_CODED_SEQ_NO,PARTIC_VHCL_SEQ_NO,PARTIC_TYP_CD,PARTIC_TYP_SHORT_DESC,PARTIC_HIT_RUN_FLG,PUB_EMPL_FLG,SEX_CD,AGE_VAL,DRVR_LIC_STAT_CD,DRVR_LIC_STAT_SHORT_DESC,DRVR_RES_STAT_CD,DRVR_RES_SHORT_DESC,INJ_SVRTY_CD,INJ_SVRTY_SHORT_DESC,SFTY_EQUIP_USE_CD,SFTY_EQUIP_USE_SHORT_DESC,AIRBAG_DEPLOY_IND,MVMNT_CD,MVMNT_SHORT_DESC,CMPSS_DIR_FROM_CD,PARTIC_CMPSS_DIR_FROM_SHORT_DESC,CMPSS_DIR_TO_CD,PARTIC_CMPSS_DIR_TO_SHORT_DESC,NON_MOTRST_LOC_CD,NON_MOTRST_LOC_SHORT_DESC,ACTN_CD,ACTN_SHORT_DESC,PARTIC_ERR_1_CD,PARTIC_ERR_1_SHORT_DESC,PARTIC_ERR_2_CD,PARTIC_ERR_2_SHORT_DESC,PARTIC_ERR_3_CD,PARTIC_ERR_3_SHORT_DESC,PARTIC_CAUSE_1_CD,PARTIC_CAUSE_1_SHORT_DESC,PARTIC_CAUSE_2_CD,PARTIC_CAUSE_2_SHORT_DESC,PARTIC_CAUSE_3_CD,PARTIC_CAUSE_3_SHORT_DESC,PARTIC_EVNT_1_CD,PARTIC_EVNT_1_SHORT_DESC,PARTIC_EVNT_2_CD,PARTIC_EVNT_2_SHORT_DESC,PARTIC_EVNT_3_CD,BAC_VAL,ALCHL_USE_RPT_IND,DRUG_USE_RPT_IND,MJ_USE_RPT_IND,STRIKG_PARTIC_FLG
1922685,3613457,4109759,1,1,1,1,DRVR,0,0,1,69,1.0,OR-Y,1.0,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1922685,3613458,4109760,2,2,1,1,DRVR,0,0,2,56,1.0,OR-Y,1.0,OR<25,3,INJB,6,HELM,,,,,,,,,,88,OTHER,44,STRDL LN,,,,,10,OTHR-IMP,,,,,,,,,,,0.0,0.0,3.0,0
1922701,3613485,4109791,1,1,1,1,DRVR,0,0,1,33,2.0,OTH-Y,4.0,N-RES,3,INJB,2,BELT,1.0,,,,,,,,,0,NONE,26,REAR-END,,,,,29,F AVOID,,,,,,,,,,,0.0,0.0,3.0,0
1922701,3613486,4109792,2,2,1,1,DRVR,0,0,2,29,2.0,OTH-Y,4.0,N-RES,3,INJB,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1922701,3613487,4109793,3,3,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1922724,3613522,4109834,1,1,1,1,DRVR,0,0,2,24,1.0,OR-Y,1.0,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,47,BASCRULE,,,,,1,TOO-FAST,,,,,,,,,,,0.0,0.0,3.0,0
1922724,3613523,4109835,2,2,1,1,DRVR,0,0,2,50,1.0,OR-Y,2.0,OR>25,4,INJC,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1922759,3613589,4109917,1,1,1,1,DRVR,0,0,2,40,2.0,OTH-Y,4.0,N-RES,4,INJC,9,UNK,,,,,,,,,,88,OTHER,26,REAR-END,,,,,10,OTHR-IMP,,,,,,,,,,87.0,1.0,,,0
1922759,3613590,4109918,2,2,1,1,DRVR,0,0,2,81,1.0,OR-Y,2.0,OR>25,3,INJB,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1922759,3613590,4109919,3,2,2,2,PSNG,0,0,1,82,,,,,3,INJB,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1922906,3613849,4110248,1,1,1,1,DRVR,0,0,1,45,2.0,OTH-Y,4.0,N-RES,4,INJC,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1922906,3613850,4110249,2,2,1,1,DRVR,1,0,1,31,2.0,OTH-Y,4.0,N-RES,9,NONE,9,UNK,,,,,,,,,,0,NONE,20,DIS SGNL,,,,,4,DIS SIG,,,,,,,,,,,9.0,9.0,9.0,0
1922930,3613899,4110309,1,1,1,1,DRVR,0,0,2,30,1.0,OR-Y,1.0,OR<25,4,INJC,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,82.0,VEH HID,,,,,0.0,0.0,3.0,0
1922930,3613900,4110310,2,2,1,1,DRVR,0,0,1,65,1.0,OR-Y,1.0,OR<25,4,INJC,2,BELT,0.0,,,,,,,,,0,NONE,28,NO ROW,,,,,2,NO-YIELD,,,,,82.0,VEH HID,,,,,0.0,0.0,3.0,0
1923017,3614065,4110525,1,1,1,1,DRVR,0,0,1,43,2.0,OTH-Y,4.0,N-RES,9,NONE,2,BELT,1.0,,,,,,,,,38,DISTRACT,16,INATTENT,,,,,27,INATTENT,,,,,93.0,CELL PHONE,,,,,,,,0
1923017,3614066,4110526,2,2,1,1,DRVR,0,0,2,75,1.0,OR-Y,1.0,OR<25,3,INJB,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1923017,3614066,4110527,3,2,2,2,PSNG,0,0,1,78,,,,,2,INJA,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1929677,3626356,4125381,1,1,1,1,DRVR,0,0,1,22,1.0,OR-Y,1.0,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1930153,3627242,4126464,1,1,1,1,DRVR,0,0,2,62,2.0,OTH-Y,4.0,N-RES,9,NONE,2,BELT,0.0,,,,,,,,,38,DISTRACT,16,INATTENT,26.0,REAR-END,,,27,INATTENT,29.0,F AVOID,,,,,,,,,0.0,0.0,3.0,0
1930153,3627243,4126465,2,2,1,1,DRVR,0,0,1,29,2.0,OTH-Y,4.0,N-RES,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1930153,3627243,4126466,3,2,2,2,PSNG,0,0,2,29,,,,,4,INJC,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1930172,3627280,4126506,1,1,1,1,DRVR,0,0,2,0,2.0,OTH-Y,4.0,N-RES,4,INJC,2,BELT,1.0,,,,,,,,,17,LOSTCTRL,47,BASCRULE,81.0,OFF RD,,,1,TOO-FAST,,,,,,,,,,86.0,0.0,0.0,3.0,0
1930239,3627413,4126654,1,1,1,1,DRVR,0,0,1,21,1.0,OR-Y,1.0,OR<25,3,INJB,2,BELT,,,,,,,,,,38,DISTRACT,16,INATTENT,81.0,OFF RD,,,16,FATIGUE,,,,,,,,,,,0.0,0.0,3.0,0
1942068,3649112,4151724,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1942068,3649113,4151725,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1942102,3649169,4151780,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1942102,3649170,4151781,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1942247,3649414,4152021,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1942281,3649470,4152077,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1942281,3649471,4152078,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1942778,3650302,4152887,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1942778,3650303,4152888,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1942872,3650451,4153036,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1942872,3650452,4153037,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1942958,3650575,4153164,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1943150,3650871,4153455,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1943184,3650924,4153508,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1943184,3650925,4153509,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1943217,3650983,4153567,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1943376,3651242,4153823,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1943400,3651279,4153855,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1943437,3651340,4153912,1,1,1,1,DRVR,0,0,2,42,1.0,OR-Y,1.0,OR<25,4,INJC,2,BELT,,,,,,,,,,25,FATIGUE,16,INATTENT,80.0,FAIL LN,,,16,FATIGUE,5.0,LEFT-CTR,,,,,,,,,0.0,0.0,3.0,0
1943437,3651341,4153913,2,2,1,1,DRVR,0,0,2,30,1.0,OR-Y,1.0,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1943557,3651539,4154107,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,21.0,1.0,,,0
1943561,3651545,4154112,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1943561,3651546,4154113,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1954357,3670250,4172284,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1954357,3670251,4172285,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1954471,3670421,4172450,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1954471,3670422,4172451,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1954473,3670425,4172454,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1954473,3670426,4172455,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1954509,3670489,4172518,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1954578,3670609,4172632,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1954578,3670610,4172633,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1954582,3670614,4172637,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1954582,3670615,4172638,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1954587,3670623,4172646,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1954587,3670624,4172647,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1954707,3670819,4172833,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1954707,3670820,4172834,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1954720,3670842,4172856,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1954720,3670843,4172857,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1954830,3671020,4173028,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1954895,3671126,4173130,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1954895,3671127,4173131,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1955225,3671685,4173665,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1955225,3671686,4173666,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1955339,3671868,4173841,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1955429,3672022,4173993,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,9.0,9.0,9.0,0
1955463,3672076,4174046,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1955463,3672077,4174047,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1955509,3672153,4174122,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1955509,3672154,4174123,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1955514,3672162,4174130,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,9.0,9.0,9.0,0
1955514,3672163,4174131,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1955535,3672195,4174158,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,9.0,9.0,9.0,0
1955535,3672196,4174159,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,9.0,9.0,9.0,0
1955683,3672443,4174403,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1955683,3672444,4174404,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1955684,3672445,4174405,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1955684,3672446,4174406,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1960197,3680018,4181650,1,1,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1960197,3680019,4181651,2,2,1,1,DRVR,0,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1961905,3683091,4185343,1,1,1,1,DRVR,0,0,2,55,2.0,OTH-Y,4.0,N-RES,4,INJC,2,BELT,0.0,,,,,,,,,0,NONE,6,FRM WRNG,45.0,IMP CHG,,,8,IMP-TURN,13.0,IMP LN C,,,,,,,,,0.0,0.0,3.0,0
1961905,3683091,4185344,2,1,2,2,PSNG,0,0,2,54,,,,,4,INJC,9,UNK,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1961905,3683092,4185345,3,2,1,1,DRVR,0,0,1,77,1.0,OR-Y,1.0,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1962017,3683298,4185593,1,1,1,1,DRVR,0,0,1,30,3.0,SUSP,1.0,OR<25,3,INJB,9,UNK,,,,,,,,,,88,OTHER,47,BASCRULE,81.0,OFF RD,,,1,TOO-FAST,,,,,,,,,,12.0,1.0,,,0
1962020,3683302,4185597,1,1,1,1,DRVR,0,0,2,26,1.0,OR-Y,1.0,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,38,DISTRACT,16,INATTENT,,,,,27,INATTENT,,,,,,,,,,,,,,0
1962020,3683303,4185598,2,2,1,1,DRVR,0,0,1,51,1.0,OR-Y,1.0,OR<25,4,INJC,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1962020,3683303,4185599,3,2,2,2,PSNG,0,0,1,60,,,,,4,INJC,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1962067,3683394,4185710,1,1,1,1,DRVR,0,0,1,67,8.0,N-VAL,4.0,N-RES,3,INJB,6,HELM,,,,,,,,,,17,LOSTCTRL,47,BASCRULE,,,,,1,TOO-FAST,,,,,,,,,,,0.0,0.0,3.0,0
1962077,3683413,4185733,1,1,1,1,DRVR,1,0,1,0,9.0,UNK,1.0,OR<25,9,NONE,9,UNK,9.0,,,,,,,,,0,NONE,26,REAR-END,,,,,29,F AVOID,,,,,,,,,,,0.0,0.0,3.0,0
1962077,3683414,4185734,2,2,1,1,DRVR,0,0,2,44,1.0,OR-Y,1.0,OR<25,3,INJB,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1962161,3683572,4185927,1,1,1,1,DRVR,1,0,9,0,9.0,UNK,9.0,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,26,REAR-END,,,,,29,F AVOID,,,,,,,,,,,,,,0
1962161,3683573,4185928,2,2,1,1,DRVR,0,0,1,59,1.0,OR-Y,1.0,OR<25,4,INJC,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1962162,3683574,4185929,1,1,1,1,DRVR,0,0,2,26,2.0,OTH-Y,4.0,N-RES,4,INJC,2,BELT,1.0,,,,,,,,,0,NONE,50,SPEED,,,,,30,SPEED,,,,,,,,,,,0.0,0.0,3.0,0
1962162,3683574,4185930,2,1,2,2,PSNG,0,0,2,8,,,,,3,INJB,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1962162,3683575,4185931,3,2,1,1,DRVR,0,0,1,76,1.0,OR-Y,1.0,OR<25,3,INJB,2,BELT,1.0,,,,,,,,,0,NONE,28,NO ROW,4.0,L IN TRF,,,2,NO-YIELD,,,,,,,,,,,0.0,0.0,3.0,0
1966932,3692514,4196717,1,1,1,1,DRVR,0,0,2,74,1.0,OR-Y,1.0,OR<25,3,INJB,2,BELT,,,,,,,,,,17,LOSTCTRL,47,BASCRULE,,,,,1,TOO-FAST,,,,,,,,,,,,,,0
1966941,3692529,4196732,1,1,1,1,DRVR,1,0,1,33,2.0,OTH-Y,4.0,N-RES,3,INJB,9,UNK,,,,,,,,,,88,OTHER,80,FAIL LN,,,,,10,OTHR-IMP,,,,,,,,,,20.0,1.0,,,0
1966941,3692530,4196733,2,2,1,1,DRVR,0,0,1,48,2.0,OTH-Y,4.0,N-RES,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1972749,3703320,4210038,1,1,1,1,DRVR,0,0,2,34,3.0,SUSP,4.0,N-RES,9,NONE,2,BELT,0.0,,,,,,,,,38,DISTRACT,16,INATTENT,47.0,BASCRULE,,,27,INATTENT,1.0,TOO-FAST,,,,,,,,86.0,9.0,9.0,9.0,0
1972749,3703321,4210039,2,2,1,1,DRVR,0,0,2,56,2.0,OTH-Y,4.0,N-RES,4,INJC,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,86.0,0.0,0.0,3.0,0
1972749,3703321,4210040,3,2,2,2,PSNG,0,0,1,11,,,,,2,INJA,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,0
1972755,3703330,4210051,1,1,1,1,DRVR,0,0,2,61,1.0,OR-Y,1.0,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,0.0,0.0,3.0,0
1972768,3703352,4210085,1,1,1,1,DRVR,0,0,2,65,1.0,OR-Y,1.0,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,88,OTHER,29,PED ROW,,,,,2,NO-YIELD,,,,,83.0,VEG HID,,,,,0.0,0.0,3.0,0
1972780,3703374,4210116,1,1,1,1,DRVR,0,0,1,51,1.0,OR-Y,1.0,OR<25,2,INJA,6,HELM,,,,,,,,,,25,FATIGUE,81,OFF RD,,,,,16,FATIGUE,,,,,,,,,,,0.0,0.0,3.0,0
1972875,3703552,4210337,1,1,1,1,DRVR,0,0,1,54,1.0,OR-Y,1.0,OR<25,3,INJB,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,9.0,9.0,9.0,0
1972952,3703693,4210508,1,1,1,1,DRVR,0,0,2,53,1.0,OR-Y,1.0,OR<25,3,INJB,2,BELT,,,,,,,,,,88,OTHER,81,OFF RD,,,,,10,OTHR-IMP,,,,,,,,,,20.0,1.0,,,0
